#{"t_start": 1682012610.2607944, "env_id": null}
r,l,t
16.95851,151,307.49298
-164.284228,14,307.505851
-2.105905,151,307.654068
-87.805694,151,307.800124
-8.254944,151,307.944502
-97.265732,22,307.967513
-115.73645,114,308.076128
-5.142215,151,308.225713
-17.119432,151,308.372942
-88.616966,66,308.436192
-185.125831,111,308.543657
-95.379301,77,308.616211
-111.009459,146,308.759536
-104.877502,113,308.868404
-165.408863,71,308.93793
-111.459969,13,308.95
-192.298523,84,309.030409
10.181958,151,309.176451
-108.159263,13,309.188807
-162.296385,117,309.316177
-139.155729,67,309.388768
-281.936213,90,309.477318
-143.223928,86,309.557689
-148.017131,34,309.591826
-139.549277,70,309.659226
-100.79012,151,309.807014
-154.550818,78,309.880914
-138.140278,104,309.985059
-170.150115,119,310.100136
15.772084,151,310.247561
-159.963857,59,310.31025
-143.218413,35,310.343823
-231.034021,118,310.456689
-166.351373,58,310.511499
-132.87236,87,310.597814
-98.937467,22,310.620587
-277.351907,85,310.706517
-151.298524,13,310.718693
-122.500875,151,310.86401
-91.984513,37,310.899436
-100.390585,23,310.92255
-328.930953,151,311.070956
-137.845471,54,311.122959
-229.200588,101,311.220439
-141.381613,49,311.270201
13.012844,151,311.419623
-204.116948,63,311.480754
-104.60791,42,311.522689
-120.070083,88,311.606812
-100.465948,19,311.623583
-188.236121,89,311.711944
-44.882436,151,311.860175
-148.70327,33,311.893966
-7.762975,151,312.039829
-33.933342,151,312.184734
-161.357894,82,312.276541
-155.422359,35,312.313043
-97.144108,75,312.389588
-100.440776,46,312.43462
-162.785922,67,312.499867
-77.75742,145,312.639695
-223.826917,151,312.78712
-148.668295,35,312.822349
-75.474412,151,312.968828
-238.235681,75,313.043043
-134.633609,132,313.170738
-141.070298,66,313.233815
-96.670956,43,313.281915
-105.639179,39,313.320937
-96.793524,39,313.35794
-156.268146,47,313.404177
-134.827967,121,313.522101
-167.357791,22,313.545575
-154.289904,21,313.565704
-146.698065,26,313.591244
-157.386028,151,313.736711
2.332962,151,313.88625
-169.378851,151,314.03397
-100.592852,101,314.130657
-279.215619,143,314.277127
18.718087,151,314.422238
-55.309456,151,314.566554
-156.284708,10,314.577473
-118.667596,52,314.627918
-106.559763,16,314.643295
-107.979944,135,314.777309
2.425723,151,314.920183
-162.605555,151,315.066265
10.230583,151,315.216011
-38.2983,151,315.366542
-174.689476,32,315.39798
-84.50691,151,315.542046
-101.235898,63,315.602204
-104.310867,92,315.6932
-183.533921,56,315.747525
-189.451663,77,315.824196
-97.062733,14,315.839205
-144.840873,54,315.890759
-102.023579,58,315.948143
-102.581521,18,315.965862
-99.102742,18,315.985358
-927.108871,121,316.102347
-111.643134,102,316.208015
-169.535804,86,316.291667
-98.504729,10,316.303012
-0.589652,151,316.447853
22.681926,151,316.596806
-175.159605,47,316.643916
-234.678797,92,316.735168
-164.321584,55,316.789023
-177.908019,90,316.875504
-225.995225,91,316.964393
-183.450462,151,317.111165
-110.220614,151,317.265294
-226.369179,151,317.411565
-101.216318,94,317.50382
-142.966424,71,317.571508
-96.246763,30,317.601463
-195.163795,68,317.667924
-139.468574,81,317.750549
-117.279547,74,317.824124
-149.40283,44,317.866722
-94.528233,24,317.890074
-111.364914,78,317.963363
-156.763138,59,318.021394
-137.331024,74,318.09018
-151.371418,52,318.140118
-152.851524,64,318.208696
-123.66381,130,318.33537
-143.986032,66,318.397827
-99.913243,18,318.416466
-93.485158,71,318.487616
-148.251654,72,318.559477
-89.103072,52,318.610194
-144.452358,61,318.669216
-104.549977,124,318.791446
-98.990581,151,318.938461
-81.062472,151,319.085241
25.278877,151,319.236582
-33.338778,151,319.415741
-84.222762,107,319.519896
-206.121511,151,319.664699
-170.464866,54,319.718531
-148.21333,98,319.812274
-119.05565,151,319.959728
-113.446988,13,319.972225
-100.182986,11,319.983658
-156.769837,48,320.03034
-138.168686,48,320.077671
-152.60491,78,320.160875
-32.441708,151,320.30765
-213.870075,127,320.429495
-36.856747,151,320.575125
-95.468383,20,320.594422
-72.821428,123,320.71587
-96.009209,84,320.801612
-18.503013,151,320.945341
-160.758102,72,321.015503
-86.573196,130,321.149605
1.548433,151,321.298441
-151.727284,15,321.312157
-109.5865,26,321.33871
-157.63267,13,321.350972
-132.713999,117,321.466492
4.528659,151,321.611376
-108.416473,43,321.654202
-162.173351,16,321.669869
-139.604357,122,321.789698
-100.746727,17,321.808352
-107.105978,11,321.817914
-210.417688,116,321.930506
-91.825236,149,322.076721
-145.52912,129,322.206554
-354.932571,145,322.347519
-143.364238,99,322.443471
-93.363708,36,322.479767
-160.801276,52,322.530427
-60.184011,151,322.679143
-295.97713,133,322.810776
-118.722227,79,322.888469
-98.150873,29,322.916439
-134.648403,96,323.010066
-140.940015,54,323.06164
-181.426873,111,323.17819
-161.00153,50,323.22719
-160.063332,151,323.372812
-50.990666,151,323.520052
-51.814991,151,323.667397
-229.14103,135,323.799304
-137.319241,29,323.827463
-139.184378,60,323.886056
-233.828367,52,323.936427
-152.929136,51,323.986081
-144.071255,26,324.010835
19.116965,151,324.163847
-141.521158,49,324.21203
-97.078435,81,324.29048
-106.381532,60,324.348901
-188.806782,85,324.434848
-138.457529,141,324.571542
-118.516321,106,324.673031
-164.843912,21,324.694973
-183.885136,96,324.788481
-123.355812,151,324.934384
17.505012,151,325.090573
-106.599281,57,325.143644
-157.597649,30,325.17306
-141.405526,41,325.212966
-154.890646,118,325.327816
-108.113157,21,325.348137
-212.078993,114,325.457634
-149.914046,73,325.531086
-38.219637,151,325.68038
-143.869711,38,325.719271
-103.840385,56,325.773365
-145.576523,48,325.819863
-108.464852,10,325.82886
-145.44489,72,325.899829
-104.258117,63,325.96225
-23.956739,151,326.11747
-167.979206,78,326.192661
-148.596041,131,326.322658
-50.749437,151,326.468748
-106.61261,121,326.585655
-252.926258,41,326.625271
-98.528393,33,326.659262
-107.565911,12,326.671562
-110.648818,42,326.711597
-153.646908,40,326.752476
-101.215314,17,326.769351
-145.04517,56,326.824692
-98.463613,24,326.849656
-104.025532,67,326.915831
-155.884657,32,326.9474
15.941669,151,327.100731
-155.778126,30,327.130133
-111.400055,79,327.207483
-130.668616,146,327.350078
-140.380698,62,327.409154
-135.423479,96,327.502636
-175.413388,63,327.56387
-160.371505,82,327.640546
-138.569063,50,327.691782
-161.152724,15,327.70792
19.348665,151,327.854361
-142.957712,50,327.903702
-104.517384,15,327.919203
-146.332376,53,327.972316
-143.915035,47,328.023034
10.1401,151,328.170728
-107.064537,11,328.182165
-0.105631,151,328.327293
-75.313402,133,328.454846
-139.464152,57,328.508466
-142.727624,149,328.658374
-11.090877,151,328.80635
25.218551,151,328.952988
-108.810083,87,329.043534
-94.734901,30,329.071854
-151.399341,19,329.091669
-171.816124,18,329.110574
-239.138648,56,329.16574
-127.541612,123,329.283529
-119.374796,27,329.310746
-148.969256,72,329.380534
-10.154646,151,329.527447
-149.848284,31,329.558529
-98.152735,96,329.651603
-32.063351,151,329.800117
-144.8936,85,329.883601
-101.719565,52,329.934628
-167.013691,114,330.052243
-125.306887,104,330.154291
-36.522543,151,330.303502
-105.698456,44,330.34726
-109.027543,38,330.385281
-139.801207,69,330.454066
25.133723,151,330.598453
-179.55617,92,330.686959
-104.851476,45,330.732701
-2.203724,151,330.878421
26.064116,151,331.034826
-104.325267,10,331.04567
-94.871248,82,331.124634
-39.372364,151,331.27206
-155.676848,10,331.28073
-128.525901,145,331.419749
-27.986662,151,331.567548
-160.874334,35,331.603042
13.850206,151,331.750622
-162.896553,101,331.848193
-169.680616,85,331.931531
-112.265182,129,332.072278
-74.456411,151,332.233211
-18.32339,151,332.392794
-44.651522,151,332.553305
-147.392387,55,332.612945
-31.023332,151,332.779592
-315.593901,134,332.914263
-29.117904,151,333.068735
-109.621546,10,333.078787
-103.199751,21,333.099911
-117.41477,151,333.25916
4.6013,151,333.424712
-154.486671,59,333.492779
-109.157479,89,333.584378
-142.178276,34,333.617014
-153.576387,26,333.644331
-130.012457,55,333.702425
-14.336835,151,333.855519
-100.436609,151,334.006842
-197.308291,145,334.15879
-419.051896,151,334.321544
-163.778055,129,334.459585
-157.751167,21,334.487067
5.848802,151,334.659088
-181.099803,124,334.787867
-72.679533,101,334.894857
-93.138885,77,334.976058
-8.3219,151,335.145707
-220.081923,133,335.279101
-179.029574,83,335.361841
-145.977142,94,335.45096
-158.433201,10,335.46232
-60.274045,151,335.606273
-91.642599,54,335.658488
-89.147867,71,335.728657
-27.681541,151,335.875313
-101.295348,56,335.929364
-255.909988,151,336.076943
-108.417158,78,336.160248
-539.541277,151,336.308294
5.834037,151,336.454044
-120.213327,76,336.528441
-154.148921,38,336.566768
-359.011116,107,336.703076
-8.254801,151,336.851782
-179.195219,57,336.90758
-144.214353,48,336.954382
-327.860902,151,337.099221
-153.50117,44,337.147749
-103.187094,69,337.215666
-5.533112,151,337.364905
-108.349008,76,337.446886
-12.363151,151,337.619043
-64.307691,151,337.785568
29.207523,151,337.943445
-110.998069,151,338.101671
-97.911077,57,338.16044
-88.79572,151,338.325507
8.47358,151,338.482427
-19.592934,151,338.631955
-53.544789,151,338.781158
-143.00664,38,338.823346
-142.057865,81,338.902012
-155.060525,48,338.94875
-224.535722,83,339.031038
-134.009436,118,339.144633
-125.711447,139,339.288039
-4.702943,151,339.440929
-256.761059,90,339.528095
-144.511039,130,339.658628
-144.519241,127,339.791247
-1.828375,151,339.963895
13.658288,151,340.135365
-122.141437,75,340.224097
-151.552568,55,340.294945
-164.379395,89,340.392789
-103.401814,11,340.405215
-164.919785,114,340.523343
-168.608854,56,340.585561
3.010612,151,340.742938
-166.267767,32,340.777485
-0.419003,151,340.950934
-114.616773,22,340.974879
-132.604508,143,341.131671
-162.596624,130,341.273169
-230.478087,127,341.415634
-150.129277,105,341.523055
-103.906511,94,341.621155
-129.600639,88,341.724771
-115.185209,76,341.807589
-378.230073,132,341.958297
-97.017634,24,341.988214
-167.811366,67,342.06775
-190.126181,97,342.169518
-312.508445,151,342.31909
-122.438903,74,342.391887
-203.256462,62,342.457962
-146.179905,45,342.50102
-98.567356,114,342.616521
-98.193816,37,342.659213
-94.826613,95,342.764069
-88.297181,50,342.814653
-89.305142,110,342.921267
-189.430801,49,342.971214
-166.856705,23,342.992498
-135.827859,57,343.050617
-190.465344,144,343.198337
-102.006204,27,343.225698
-147.270448,26,343.254078
-124.871229,59,343.318944
-189.208632,130,343.452801
-174.238974,57,343.516958
-145.752662,23,343.542674
-104.830024,74,343.619513
-169.906178,110,343.724986
-172.818209,42,343.767292
-79.866363,151,343.916354
-99.188935,37,343.956014
-149.415401,40,343.999822
-11.799719,151,344.153181
-103.416771,11,344.164896
-104.759476,97,344.265613
-65.112596,151,344.417994
-137.990337,121,344.5434
-128.470285,95,344.636585
-99.290662,39,344.678704
-98.962022,81,344.763357
-131.144346,54,344.821718
-96.879033,25,344.845043
-101.978404,98,344.941045
-184.851335,29,344.970958
-110.447475,66,345.035087
-98.80238,64,345.096253
-103.54336,17,345.112852
-96.353715,43,345.155654
-94.892128,151,345.303915
-200.012492,71,345.375754
24.615956,151,345.535976
-105.725532,151,345.691903
-59.699602,151,345.848238
-59.297642,151,345.99729
-101.232354,12,346.009541
-336.057099,92,346.109495
-139.973112,85,346.199181
-118.318853,51,346.249158
-197.665585,126,346.37662
-166.756235,142,346.52881
-148.872787,10,346.543558
-160.308416,15,346.560723
-144.597401,110,346.674535
-147.121816,37,346.717884
-161.897229,96,346.824017
-96.237876,54,346.876284
-174.688765,69,346.949409
-272.538688,128,347.11556
-156.32335,149,347.273529
-139.355314,132,347.416747
-141.465187,50,347.47002
-172.278268,120,347.586379
-181.588633,88,347.684537
-162.449013,37,347.726546
-178.093042,39,347.772132
-150.108632,11,347.783863
-99.533357,10,347.793562
-156.87123,26,347.820227
-149.747707,24,347.844701
-52.138568,151,348.003921
-103.879169,11,348.015117
-88.964455,100,348.116984
-105.433221,50,348.168236
-213.960043,40,348.207102
-99.841363,35,348.242875
-166.528066,97,348.337839
4.434073,151,348.485043
-178.080127,146,348.63203
-104.213205,76,348.720527
13.629422,151,348.873307
-112.286053,103,348.973693
-106.805599,22,348.995198
-100.112388,69,349.062535
-172.870805,26,349.088926
-159.841862,35,349.123165
-96.26657,29,349.151599
-158.630174,37,349.190042
-168.599053,101,349.29726
-166.747965,18,349.319818
-151.137483,50,349.375594
-147.413577,22,349.401095
-188.688831,83,349.488089
-291.855607,149,349.6346
-147.429952,14,349.647399
-102.987643,151,349.797531
-152.137008,93,349.887727
-193.549875,113,350.008299
-159.280353,142,350.153279
-96.610371,26,350.179263
-118.71901,72,350.251751
-272.603624,116,350.367098
-106.901805,26,350.391873
-135.000114,75,350.469015
-90.897906,115,350.582725
-167.198885,134,350.71538
-75.612757,151,350.865549
-93.865724,25,350.891598
-158.999078,65,350.958369
-161.38542,51,351.023474
-65.751188,151,351.18526
-155.798915,10,351.196506
-108.857562,116,351.319532
-192.558571,138,351.470767
-90.031678,40,351.519468
-242.446806,114,351.635879
-155.884285,41,351.67734
-92.645457,37,351.714427
-138.031332,47,351.766299
-8.472922,151,351.941732
-103.973572,61,352.01038
-205.015332,142,352.14839
-264.131594,65,352.217506
-150.652017,107,352.358632
-151.175819,88,352.456752
-107.212279,35,352.493453
-104.516007,74,352.569797
-45.373019,151,352.741804
-149.197896,21,352.764037
-171.977495,92,352.863103
-148.023521,25,352.894888
14.743548,151,353.04492
-111.751826,18,353.06325
-37.239995,151,353.220806
-121.030033,39,353.256775
-123.231641,66,353.326565
-93.475218,41,353.367326
-152.257632,21,353.387378
-347.801633,151,353.537448
-89.02698,88,353.625155
14.682126,151,353.775313
-188.819113,151,353.927036
1.559654,151,354.07644
-155.117358,76,354.156173
-156.028361,134,354.294512
-157.318858,47,354.339735
-154.558194,56,354.393595
-159.088834,49,354.441494
-56.882441,151,354.590079
-172.869555,104,354.691488
-144.937122,143,354.833205
-23.878994,151,354.993632
-100.665315,15,355.008632
-164.923473,47,355.055104
-106.056244,55,355.107775
11.374861,151,355.256306
-105.457351,73,355.326658
-238.3797,124,355.449445
-95.662577,22,355.472247
-129.890584,61,355.530062
-98.548559,15,355.545734
-133.163834,139,355.686896
-160.142525,10,355.696338
-193.016098,125,355.830321
-135.977568,131,355.97886
-104.613387,151,356.140411
-164.845707,71,356.220644
-105.573333,12,356.234859
-165.955679,39,356.27563
-193.088504,100,356.374212
-149.410888,51,356.42343
0.237916,151,356.585898
-140.75928,50,356.645049
-155.606541,14,356.660914
-220.559018,124,356.790151
-282.675045,45,356.836801
-153.580425,68,356.911037
-92.417947,78,357.003156
-150.403179,13,357.017333
-66.850068,151,357.185855
-98.38345,31,357.219005
-41.008288,151,357.37707
-135.597144,63,357.44623
-164.292122,113,357.57398
-106.215727,20,357.595627
-108.493646,82,357.685525
-173.927787,50,357.742973
-196.039468,79,357.830286
17.250476,151,357.992107
-189.480399,99,358.10028
-2.146666,151,358.264135
-245.006366,84,358.352963
-174.09334,138,358.49649
-144.970366,70,358.575965
-104.805648,105,358.689055
-91.189437,48,358.737287
-107.380316,108,358.839307
-82.714914,77,358.921393
-342.75884,104,359.021751
-148.94397,111,359.131917
-145.374459,56,359.193845
-104.352184,25,359.222549
-98.350553,20,359.245147
-101.146852,29,359.277158
-165.105862,95,359.380724
-216.16634,113,359.519274
-391.597998,118,359.667783
-88.591076,68,359.73537
-148.581001,138,359.867013
-109.170502,89,359.969187
-257.339217,137,360.116574
-111.036954,93,360.215393
-92.161628,53,360.267454
-159.554261,128,360.415125
-124.508369,25,360.442295
-141.91757,104,360.548758
-99.364989,42,360.590704
-99.871955,61,360.650834
-130.827985,78,360.726814
-75.915784,125,360.863198
-116.500265,120,360.988009
-96.688039,17,361.008152
-82.283385,147,361.153069
-230.899132,118,361.271665
-152.953724,73,361.342062
8.722368,151,361.488541
10.392603,151,361.636477
-170.251449,92,361.72476
-177.516237,18,361.740533
37.536768,151,361.886789
-160.565706,132,362.013429
-98.023424,11,362.025952
-137.635435,100,362.121626
-97.099542,18,362.137777
-82.988823,77,362.216805
-190.530092,59,362.273069
-87.289931,144,362.411972
-150.21061,32,362.442764
-173.895187,39,362.47995
-232.94232,133,362.60807
-101.88972,104,362.707302
3.636744,151,362.868257
-101.218829,24,362.891403
-208.772718,108,362.995123
-133.083897,150,363.140124
-57.946431,151,363.288213
-204.247427,132,363.416054
-209.030621,76,363.489558
-154.514623,76,363.562741
-115.355271,74,363.63407
-156.154032,73,363.70374
-164.622899,139,363.838316
-198.658375,80,363.914928
-38.123255,151,364.062298
-220.292622,123,364.181911
-93.511376,151,364.327909
-252.534661,151,364.474172
-99.630433,26,364.498162
-101.453609,97,364.59195
-104.697244,12,364.603915
-178.371575,56,364.657768
-125.599216,55,364.7089
-147.326783,17,364.727401
-114.636876,79,364.801861
-148.750049,19,364.821101
-160.721288,32,364.852443
-155.430757,65,364.914886
-93.035113,28,364.941647
-153.33006,22,364.963668
-7.948945,151,365.109494
-132.968025,41,365.151702
10.33514,151,365.299003
0.060386,151,365.44373
-145.339183,44,365.48649
-157.7293,44,365.528903
-137.098179,118,365.644501
-89.503537,111,365.751569
-160.494747,45,365.7939
-106.700827,130,365.917823
-93.048008,151,366.062308
-93.577398,151,366.211097
-146.493498,19,366.231081
-129.701049,33,366.264356
-112.83259,51,366.319593
-219.501081,46,366.365821
-153.710793,82,366.451189
-129.30044,151,366.605686
-178.884647,74,366.679464
-111.417305,43,366.723169
-155.204119,16,366.738862
-143.453787,69,366.804285
-47.850691,151,366.951477
-110.445809,49,366.997863
-38.591575,151,367.145593
-100.769903,25,367.168302
-21.392251,151,367.318182
-94.540807,143,367.452106
-102.287211,151,367.601124
-146.864161,28,367.632631
-102.757797,59,367.699117
-114.471452,100,367.812284
-156.128913,58,367.873592
-140.272385,107,367.987876
-176.56301,59,368.04785
-162.673348,97,368.152373
-116.991641,113,368.262126
-78.456211,151,368.408633
-197.583373,67,368.47569
-97.568462,139,368.620893
-163.616751,137,368.768069
-205.201947,151,368.931588
-511.386223,88,369.029313
-329.016603,126,369.162688
-141.061427,84,369.243971
-158.45786,31,369.275125
-11.974145,151,369.421229
-333.160456,151,369.577389
-98.378501,90,369.68437
-177.239659,83,369.783209
-148.886805,89,369.887099
-51.730424,151,370.037077
-97.160426,104,370.139164
-193.509676,101,370.249804
-100.397696,39,370.293006
-121.612209,130,370.424286
-120.30972,45,370.467082
9.160772,151,370.628852
-10.574691,151,370.777366
-111.829379,85,370.858146
-232.519783,151,371.003365
-161.901585,64,371.064624
-153.788508,22,371.086256
-110.211915,16,371.102273
-196.789824,86,371.187355
-198.62679,58,371.250229
-150.294256,16,371.266878
-337.118277,151,371.411904
-44.613228,151,371.561052
30.725682,151,371.710664
-169.134264,116,371.82595
-93.527578,52,371.877703
-98.071171,11,371.887321
-169.275743,75,371.963944
-191.426582,57,372.021405
-99.918792,32,372.052589
8.640987,151,372.205143
-24.412214,151,372.354786
-164.795834,95,372.445514
-150.389832,100,372.543307
-109.101253,112,372.654811
-137.321739,97,372.749202
-174.303681,81,372.828595
-134.135012,151,372.975669
-93.105023,50,373.022879
-104.184861,14,373.038122
-154.844011,36,373.074849
-83.619393,128,373.202828
-152.9315,43,373.245851
-164.28686,89,373.330624
-123.479822,53,373.382583
-147.5272,18,373.400771
-73.981218,141,373.533367
-159.71214,11,373.545044
-111.044845,38,373.581252
-261.285351,151,373.732185
-43.565699,151,373.877774
-294.008081,151,374.026239
-154.861554,23,374.049384
-149.744194,23,374.073475
-97.944638,26,374.099238
-40.327924,151,374.253495
-171.33889,25,374.27727
-83.659146,63,374.338975
13.55161,151,374.482836
-116.955117,151,374.63129
-125.069539,68,374.700194
-229.014563,110,374.806156
-151.122611,48,374.852197
-85.65804,151,374.998376
-261.103184,151,375.151614
-79.917177,99,375.247197
-31.777044,151,375.394146
-82.456993,151,375.54021
-246.249147,108,375.646392
9.061513,151,375.791973
36.275502,151,375.936239
-97.806848,15,375.951528
-79.607059,86,376.036731
-87.361321,65,376.100692
-143.144643,94,376.198233
-79.758129,74,376.270956
-190.826202,106,376.371801
-149.673173,85,376.455769
-222.490999,151,376.599974
-152.608,56,376.652105
-98.600431,24,376.676464
-99.029621,151,376.824917
-230.444459,54,376.879455
-211.566781,92,376.968249
-94.675087,151,377.118963
-146.334947,49,377.16925
-184.013957,56,377.222779
-157.311801,38,377.259145
-151.705473,132,377.386631
-171.20989,32,377.417808
-101.584907,17,377.434395
-151.114139,67,377.499606
-98.161723,17,377.516828
-22.912989,151,377.663399
-78.118691,82,377.747501
-117.258736,18,377.764544
-76.897089,105,377.865373
-151.949403,20,377.884379
-129.678172,83,377.965885
-77.399671,151,378.122051
-132.962864,114,378.230381
-152.257438,117,378.344638
-85.513094,116,378.455049
-98.854087,26,378.480427
-224.134796,87,378.567668
-95.833522,21,378.589277
-159.138793,67,378.655072
-153.866791,22,378.675628
-125.292155,101,378.77649
-3.363823,151,378.922566
-214.499238,82,379.002766
-116.204186,78,379.083448
-108.217979,38,379.123549
-81.796944,151,379.271037
-118.68248,129,379.395215
-178.955224,110,379.500849
-156.371117,45,379.547
-166.216003,98,379.643807
-166.840567,85,379.72555
-147.95387,19,379.744162
-93.591156,151,379.891167
-146.584079,20,379.910931
-231.924233,151,380.0618
-187.010853,73,380.132672
-49.925176,151,380.278539
-154.305931,93,380.366965
-96.165478,103,380.467127
-138.356047,52,380.517832
-169.842858,69,380.584672
-175.254901,46,380.628417
-53.976498,151,380.77553
-110.246048,151,380.922701
-211.547936,151,381.076633
-12.897147,151,381.222985
-99.362793,15,381.237681
-99.447637,84,381.318284
-378.292586,145,381.458775
-176.375151,100,381.553945
-219.228734,116,381.667094
-133.85559,96,381.759968
-105.704751,151,381.90369
-99.225649,144,382.045657
-11.68666,151,382.192324
-98.354508,10,382.201136
-145.022192,50,382.25153
-107.545961,82,382.330569
-109.26546,54,382.383816
-154.055879,106,382.485921
-223.504553,151,382.632499
-153.382633,11,382.643982
-109.411179,58,382.699973
-119.927876,25,382.726392
-167.790755,129,382.855204
-147.343564,22,382.875522
-444.778299,151,383.029644
-147.062496,125,383.152772
-146.065421,140,383.288939
-156.325238,30,383.319207
-149.782328,30,383.34797
-164.635039,129,383.473182
-99.134935,15,383.487481
-134.330531,69,383.556791
-153.772977,14,383.570168
-9.818475,151,383.717677
-142.263119,51,383.76737
-139.032683,151,383.91008
-123.378738,56,383.971146
-143.745873,84,384.053897
-129.099048,30,384.086942
-24.178676,151,384.233238
-77.64749,109,384.33772
-123.999238,34,384.369774
-251.093539,132,384.49628
37.210143,151,384.646874
-148.186207,89,384.733003
-169.722671,131,384.865293
-117.339498,33,384.89822
-252.722765,114,385.015665
-101.988799,53,385.06835
-167.430498,140,385.205551
-453.734546,68,385.270952
-146.53669,52,385.321724
-101.394588,14,385.33657
-32.773097,151,385.482285
-180.795089,151,385.631355
-146.742426,24,385.655007
-99.796485,22,385.677563
-82.343011,151,385.823869
-162.484555,31,385.85391
-109.698939,95,385.950837
-21.701052,151,386.09847
-203.982829,145,386.238032
-99.875451,49,386.284897
-159.101954,119,386.3995
-22.584621,151,386.546081
-132.294732,116,386.661302
-117.490012,67,386.726333
-56.199917,151,386.87329
-95.917697,19,386.895592
-42.514964,151,387.044584
-59.300527,151,387.190715
7.668097,151,387.337392
-79.028487,123,387.456861
-171.70607,52,387.507534
-136.195585,95,387.604765
-182.174741,151,387.750432
-103.846294,36,387.784715
-241.317496,126,387.91502
-127.744948,45,387.959638
-119.275453,58,388.015723
-94.004252,95,388.108118
-113.863682,52,388.159447
-145.662388,33,388.19344
-158.039407,114,388.302174
-152.140811,14,388.316981
-57.3346,151,388.461797
-99.707375,104,388.561241
-111.100378,66,388.627772
-150.343105,141,388.7647
-92.598875,38,388.803094
-165.66201,114,388.921677
-52.414442,151,389.0687
-90.431557,65,389.131831
-52.900864,151,389.277104
-143.955888,29,389.305598
12.877404,151,389.452111
-162.882138,93,389.541502
-99.199034,19,389.560789
-173.651227,66,389.626037
2.312295,151,389.772663
7.049972,151,389.924636
-104.713761,10,389.933545
-91.492185,151,390.081464
-122.019233,106,390.183849
30.411505,151,390.329306
-150.14094,25,390.355847
-111.901534,88,390.443289
25.60488,151,390.590641
-169.935842,58,390.648497
-155.962405,23,390.67157
-135.588639,58,390.72709
-220.555679,64,390.787943
-40.221144,151,390.943942
-154.540093,10,390.953213
-98.769807,44,390.996964
-16.314038,151,391.145795
-154.499405,84,391.227316
-19.385031,151,391.371949
-31.256935,151,391.518293
-173.031672,32,391.550647
-149.770583,79,391.625871
-145.269306,94,391.715903
1.205413,151,391.869428
-102.227583,32,391.900534
-60.065754,151,392.044309
-178.766061,76,392.119711
-90.624389,45,392.165682
-128.293779,129,392.290294
-154.769586,16,392.306058
-165.625416,21,392.326395
-113.618449,29,392.353911
-93.570968,29,392.384134
-166.519938,52,392.43487
-117.731216,21,392.455208
-124.079324,124,392.591388
-95.053952,111,392.697136
-102.518357,11,392.706491
-97.697779,12,392.718441
-171.809994,24,392.744174
-181.836021,90,392.837926
-84.234748,91,392.926255
15.149785,151,393.071822
-83.491436,135,393.202422
-147.422743,71,393.272232
-48.904106,151,393.418639
-157.185895,151,393.562062
-128.181289,62,393.626323
-137.067284,52,393.677214
-102.517291,151,393.830941
-97.388952,105,393.932821
-152.470567,102,394.030758
-160.90995,61,394.093154
-135.300522,75,394.164778
-109.995688,34,394.19997
-152.564762,140,394.337001
-77.068018,119,394.452577
-142.509842,115,394.562534
-143.471895,48,394.610789
-134.316428,133,394.742658
-125.182549,95,394.839124
-99.7219,11,394.850323
-375.326707,148,394.992657
-143.274728,56,395.047322
-153.166943,28,395.076019
-111.858008,139,395.212188
-136.592214,128,395.336847
-103.304354,80,395.414953
-148.082139,12,395.426876
-137.14201,84,395.507832
-37.25207,151,395.658053
-34.567875,151,395.808806
-57.388387,151,395.95683
-160.33451,149,396.103519
-151.241949,120,396.219946
-115.891452,113,396.331435
-152.451356,16,396.347395
-149.495425,75,396.419312
-114.134512,68,396.484267
-196.988239,67,396.550814
-113.968216,151,396.699989
-179.395152,81,396.786481
-123.911963,48,396.83289
15.664432,151,396.980556
-12.044111,151,397.12867
-147.583203,71,397.195575
-52.919795,151,397.343117
-149.226781,42,397.386078
-88.098213,80,397.461621
-91.300053,104,397.563474
-154.019541,20,397.58419
-89.6868,151,397.739373
-242.261101,151,397.88665
-135.367968,107,397.990032
-181.358294,77,398.064963
-90.585561,90,398.15545
-52.89285,151,398.299465
-137.363766,79,398.375564
-102.552146,80,398.45194
-162.011647,14,398.467584
10.447343,151,398.612968
-132.645756,83,398.698776
-55.234542,151,398.845408
-150.970499,14,398.858801
-123.681562,76,398.933797
-101.181637,46,398.979289
-40.712022,151,399.128319
-95.284212,145,399.267001
-117.051448,51,399.316554
-112.700515,16,399.332175
-106.907745,78,399.40608
-104.148445,15,399.421501
-2.70556,151,399.568498
-6.324906,151,399.722143
-224.375134,77,399.798749
-196.10768,107,399.902363
-120.926307,69,399.970773
-37.252213,151,400.114895
-143.78442,70,400.183102
-157.655049,56,400.237785
-150.627462,116,400.350202
-151.872869,129,400.473766
-164.832432,64,400.537555
-72.374214,151,400.691814
-149.295354,47,400.739346
-103.123418,26,400.7637
-144.66277,66,400.829006
9.087729,151,400.973447
-119.879033,27,400.999887
-153.81887,62,401.061447
-153.949219,11,401.071724
-265.237263,151,401.217869
-42.983094,151,401.363932
-142.796781,76,401.438258
-222.524963,151,401.583745
-38.17537,151,401.736929
-64.242154,151,401.881385
-99.554023,39,401.919327
-106.446755,73,401.991055
-10.053403,151,402.140037
-48.973799,151,402.286662
-105.078183,98,402.38
-139.653672,107,402.483218
-98.798381,22,402.504547
-212.083956,96,402.60485
-66.706979,151,402.757018
-99.256441,14,402.771902
